Département (Champ géographique),Code Commune (Champ géographique),Nom Commune (Champ géographique),Section (Références cadastrales),Bâtiment (Identification du local),N° voirie (Adresse du local),Indice de répétition (Adresse du local),Nature voie (Adresse du local),Nom voie (Adresse du local),N° MAJIC (Propriétaire(s) du local),N° SIREN (Propriétaire(s) du local),Forme juridique (Propriétaire(s) du local),Forme juridique abrégée (Propriétaire(s) du local),Dénomination (Propriétaire(s) du local),Adresse
59,350,LILLE,BV,A,22.0,,RUE,GOSSELIN,PBCFRL,U23767158,6540,SCI,SCI MAPICHA,22 RUE GOSSELIN
59,350,LILLE,BW,A,168.0,,RUE,DE PHILADELPHIE,PBH799,792790263,6540,SCI,SCI DST NDIAYE,168 RUE DE PHILADELPHIE
59,350,LILLE,BW,A,166.0,,RUE,DE PHILADELPHIE,PBH842,475680815,5699,SA,VILOGIA SOCIETE ANONYME DHLM,166 RUE DE PHILADELPHIE
59,350,LILLE,BW,A,1.0,,RUE,RASPAIL,PBJ77Q,837591189,6540,SCI,RASPAIL 1,1 RUE RASPAIL
59,350,LILLE,BW,A,67.0,,RUE,DU BOIS D ANNAPPES,PBCHQL,444393474,6540,SCI,GRIMONPON BOIS D ANNAPES,67 RUE DU BOIS D ANNAPPES
59,350,LILLE,BW,A,65.0,,RUE,DU BOIS D ANNAPPES,P998LH,572010320,5599,SA,ICF NOVEDIS SA,65 RUE DU BOIS D ANNAPPES
59,350,LILLE,BW,A,36.0,,RUE,RASPAIL,PBHHWF,U21556585,9220,ASS,ENTENTE DES CULTURES,36 RUE RASPAIL
59,350,LILLE,BW,A,36.0,B,RUE,RASPAIL,PBHHWF,U21556585,9220,ASS,ENTENTE DES CULTURES,36 RUE RASPAIL
59,350,LILLE,BW,B,34.0,,RUE,RASPAIL,PBHHWF,U21556585,9220,ASS,ENTENTE DES CULTURES,34 RUE RASPAIL
59,350,LILLE,BW,A,14.0,,RUE,RASPAIL,PBHJL7,489340349,6540,SCI,PACHA,14 RUE RASPAIL
59,350,LILLE,BW,A,12.0,,RUE,RASPAIL,PBCH3K,439410317,6540,SCI,AKAB,12 RUE RASPAIL
59,350,LILLE,BW,A,4.0,,RUE,RASPAIL,PBCH3K,439410317,6540,SCI,AKAB,4 RUE RASPAIL
59,350,LILLE,BW,A,14.0,,RUE,DESAUGIERS,PBJSNH,820888063,5499,SARL,METM REAL ESTATE,14 RUE DESAUGIERS
59,350,LILLE,BW,A,114.0,,RUE,DE PHILADELPHIE,PBJ54G,831565452,6540,SCI,SCI DE LA RUE NEUVE,114 RUE DE PHILADELPHIE
59,350,LILLE,BW,A,1.0,A,RUE,DE MADAGASCAR,PBJ54G,831565452,6540,SCI,SCI DE LA RUE NEUVE,1 RUE DE MADAGASCAR
59,350,LILLE,BW,A,13.0,,RUE,DE MADAGASCAR,PBHBMN,503507287,6540,SCI,HORIZON,13 RUE DE MADAGASCAR
59,350,LILLE,BW,A,11.0,,COUR,ST PIERRE 15 RUE MADAGASCA,PBB6NL,393434113,6540,SCI,FLANDRES ARTOIS,11 COUR ST PIERRE 15 RUE MADAGASCA
59,350,LILLE,BW,A,12.0,,COUR,ST PIERRE 15 RUE MADAGASCA,PBKDJ5,843260456,6540,SCI,KALYMNOS IMMO,12 COUR ST PIERRE 15 RUE MADAGASCA
59,350,LILLE,BW,A,9.0,,COUR,ST PIERRE 15 RUE MADAGASCA,PBB6NL,393434113,6540,SCI,FLANDRES ARTOIS,9 COUR ST PIERRE 15 RUE MADAGASCA
59,350,LILLE,BW,A,10.0,,COUR,ST PIERRE 15 RUE MADAGASCA,PBKDJ5,843260456,6540,SCI,KALYMNOS IMMO,10 COUR ST PIERRE 15 RUE MADAGASCA
59,350,LILLE,BW,A,7.0,,COUR,ST PIERRE 15 RUE MADAGASCA,PBB6NL,393434113,6540,SCI,FLANDRES ARTOIS,7 COUR ST PIERRE 15 RUE MADAGASCA
59,350,LILLE,BW,A,8.0,,COUR,ST PIERRE 15 RUE MADAGASCA,PBKDJ5,843260456,6540,SCI,KALYMNOS IMMO,8 COUR ST PIERRE 15 RUE MADAGASCA
59,350,LILLE,BW,A,5.0,,COUR,ST PIERRE 15 RUE MADAGASCA,PBB6NL,393434113,6540,SCI,FLANDRES ARTOIS,5 COUR ST PIERRE 15 RUE MADAGASCA
59,350,LILLE,BW,A,6.0,,COUR,ST PIERRE 15 RUE MADAGASCA,PBKDJ5,843260456,6540,SCI,KALYMNOS IMMO,6 COUR ST PIERRE 15 RUE MADAGASCA
59,350,LILLE,BW,A,3.0,,COUR,ST PIERRE 15 RUE MADAGASCA,PBB6NL,393434113,6540,SCI,FLANDRES ARTOIS,3 COUR ST PIERRE 15 RUE MADAGASCA
59,350,LILLE,BW,A,4.0,,COUR,ST PIERRE 15 RUE MADAGASCA,PBKDJ5,843260456,6540,SCI,KALYMNOS IMMO,4 COUR ST PIERRE 15 RUE MADAGASCA
59,350,LILLE,BW,A,1.0,,COUR,ST PIERRE 15 RUE MADAGASCA,PBB6NL,393434113,6540,SCI,FLANDRES ARTOIS,1 COUR ST PIERRE 15 RUE MADAGASCA
59,350,LILLE,BW,A,2.0,,COUR,ST PIERRE 15 RUE MADAGASCA,PBKDJ5,843260456,6540,SCI,KALYMNOS IMMO,2 COUR ST PIERRE 15 RUE MADAGASCA
59,350,LILLE,BW,A,17.0,,RUE,DE MADAGASCAR,PBB6NL,393434113,6540,SCI,FLANDRES ARTOIS,17 RUE DE MADAGASCAR
59,350,LILLE,BW,A,19.0,,RUE,DE MADAGASCAR,PBB6NL,393434113,6540,SCI,FLANDRES ARTOIS,19 RUE DE MADAGASCAR
59,350,LILLE,BW,A,89.0,,RUE,DE POLOGNE,PBCM29,444488902,6540,SCI,AKROBAT,89 RUE DE POLOGNE
59,350,LILLE,BW,A,97.0,,RUE,DE POLOGNE,PBBX46,U14853063,9900,,OFFICE DEPARTEMENTAL D HLM DU NORD,97 RUE DE POLOGNE
59,350,LILLE,BW,A,105.0,,RUE,DE POLOGNE,PBHR9Q,519095665,6540,SCI,LES COPAINS DABORD,105 RUE DE POLOGNE
59,350,LILLE,BW,A,118.0,,RUE,DE POLOGNE,PBHT6F,502027865,6540,SCI,LA BERGERIE,118 RUE DE POLOGNE
59,350,LILLE,BW,A,100.0,,RUE,DE POLOGNE,PBH6JK,319870929,9220,ASS,SOLIHA-SOLIDAIRES POUR L HABITAT-METROPOLE NORD,100 RUE DE POLOGNE
59,350,LILLE,BW,A,93.0,,RUE,DE MADAGASCAR,PBJ37B,830792602,6540,SCI,EMO,93 RUE DE MADAGASCAR
59,350,LILLE,BW,PK,306.0,,RUE,DESAUGIERS,PBBB8N,045550258,5599,SA,SIA HABITAT,306 RUE DESAUGIERS
59,350,LILLE,BW,B,127.0,,RUE,DE POLOGNE,P9MBBC,444608442,5699,SA,ENEDIS,127 RUE DE POLOGNE
59,350,LILLE,BW,B,127.0,,RUE,DE POLOGNE,P998MW,444608442,5699,SA,ENEDIS,127 RUE DE POLOGNE
59,350,LILLE,BW,A,59.0,,RUE,DE MADAGASCAR,PBJJ58,245900410,7344,,METROPOLE EUROPEENNE DE LILLE,59 RUE DE MADAGASCAR
59,350,LILLE,BW,A,59.0,,RUE,DE MADAGASCAR,PBH99P,404745606,5660,SA,SOLIHA BATISSEURS DE LOGEMENTS DINSERTION HAUTS DE FRANCE,59 RUE DE MADAGASCAR
59,350,LILLE,BW,A,3.0,,RUE,DESAUGIERS,PBCNV8,488266503,6540,SCI,LHORTA,3 RUE DESAUGIERS
59,350,LILLE,BW,B,9.0,,RUE,DESAUGIERS,PBCNV8,488266503,6540,SCI,LHORTA,9 RUE DESAUGIERS
59,350,LILLE,BW,C,140.0,,RUE,DE PHILADELPHIE,PBCNV8,488266503,6540,SCI,LHORTA,140 RUE DE PHILADELPHIE
59,350,LILLE,BW,A,9.0,,RUE,RASPAIL,PBJHGN,801357393,6540,SCI,SCI RASPAIL,9 RUE RASPAIL
59,350,LILLE,BY,A,301.0,,RUE,PIERRE LEGRAND,PBCLZ9,775624679,9220,ASS,LA SAUVEGARDE DU NORD,301 RUE PIERRE LEGRAND
59,350,LILLE,BY,A,299.0,A,RUE,PIERRE LEGRAND,PBKCFC,440683472,6540,SCI,MIKA,299 RUE PIERRE LEGRAND
59,350,LILLE,BY,A,299.0,B,RUE,PIERRE LEGRAND,PBKCFC,440683472,6540,SCI,MIKA,299 RUE PIERRE LEGRAND
59,350,LILLE,BY,B,299.0,C,RUE,PIERRE LEGRAND,PBKCFC,440683472,6540,SCI,MIKA,299 RUE PIERRE LEGRAND
59,350,LILLE,BY,A,6.0,,RUE,COUSTOU,PBHRVV,531043560,6540,SCI,ANTO,6 RUE COUSTOU
59,350,LILLE,BY,A,8.0,,RUE,COUSTOU,PBHRVV,531043560,6540,SCI,ANTO,8 RUE COUSTOU
59,350,LILLE,BY,A,14.0,,RUE,COUSTOU,PBCBNP,422553974,6540,SCI,ALPHABITAT,14 RUE COUSTOU
59,350,LILLE,BY,A,30.0,,RUE,COUSTOU,PBCRZQ,U21599209,9220,ASS,ASSOCIATION CULTURELLE DES TRAVAILLEURS TURCS DE LILLE,30 RUE COUSTOU
59,350,LILLE,BY,A,34.0,,RUE,COUSTOU,PBCJF8,U21576171,9220,ASS,ASSOCIATION CULTURELLE DES TRAVAILLEURS TURCS DE LILLE,34 RUE COUSTOU
59,350,LILLE,BY,A,36.0,,RUE,COUSTOU,PBHNTN,U21541048,9220,ASS,ASSOCIATION CULTURELLE DES TRAVAILLEURS TURCS DE LILLE,36 RUE COUSTOU
59,350,LILLE,BY,A,52.0,,RUE,COUSTOU,PBJQK2,812731446,6540,SCI,CHAT ROUGE,52 RUE COUSTOU
59,350,LILLE,BY,A,54.0,,RUE,COUSTOU,PBJQK2,812731446,6540,SCI,CHAT ROUGE,54 RUE COUSTOU
59,350,LILLE,BY,A,1.0,,IMPASSE,VAN WANTERGHEM RUE COUSTOU,PBG9X8,507990075,6540,SCI,EMILIE,1 IMPASSE VAN WANTERGHEM RUE COUSTOU
59,350,LILLE,BY,A,2.0,,IMPASSE,VAN WANTERGHEM RUE COUSTOU,PBG9X8,507990075,6540,SCI,EMILIE,2 IMPASSE VAN WANTERGHEM RUE COUSTOU
59,350,LILLE,BY,A,3.0,,IMPASSE,VAN WANTERGHEM RUE COUSTOU,PBG9X8,507990075,6540,SCI,EMILIE,3 IMPASSE VAN WANTERGHEM RUE COUSTOU
59,350,LILLE,BY,A,4.0,,IMPASSE,VAN WANTERGHEM RUE COUSTOU,PBG9X8,507990075,6540,SCI,EMILIE,4 IMPASSE VAN WANTERGHEM RUE COUSTOU
59,350,LILLE,BY,A,8.0,,IMPASSE,VAN WANTERGHEM RUE COUSTOU,PBG9X8,507990075,6540,SCI,EMILIE,8 IMPASSE VAN WANTERGHEM RUE COUSTOU
59,350,LILLE,BY,A,96.0,,RUE,DE PHILADELPHIE,PBB65V,U15622391,9900,,SCI BOULEAU,96 RUE DE PHILADELPHIE
59,350,LILLE,BY,B,98.0,,RUE,DE PHILADELPHIE,PBB65V,U15622391,9900,,SCI BOULEAU,98 RUE DE PHILADELPHIE
59,350,LILLE,BY,A,110.0,,RUE,DE PHILADELPHIE,PBBLLZ,487745457,6540,SCI,SCI CHAOUKI,110 RUE DE PHILADELPHIE
59,350,LILLE,BY,A,112.0,,RUE,DE PHILADELPHIE,PBBLLZ,487745457,6540,SCI,SCI CHAOUKI,112 RUE DE PHILADELPHIE
59,350,LILLE,BY,A,2.0,B,RUE,DE MADAGASCAR,PBBLLZ,487745457,6540,SCI,SCI CHAOUKI,2 RUE DE MADAGASCAR
59,350,LILLE,BY,A,8.0,,RUE,DE MADAGASCAR,PBBX46,U14853063,9900,,OFFICE DEPARTEMENTAL D HLM DU NORD,8 RUE DE MADAGASCAR
59,350,LILLE,BY,A,87.0,,RUE,DE POLOGNE,PBH842,475680815,5699,SA,VILOGIA SOCIETE ANONYME DHLM,87 RUE DE POLOGNE
59,350,LILLE,BY,A,21.0,,RUE,DE POLOGNE,PBHHNK,518398060,6599,SC,ADEF II,21 RUE DE POLOGNE
59,350,LILLE,BY,B,23.0,,RUE,DE POLOGNE,PBHHNK,518398060,6599,SC,ADEF II,23 RUE DE POLOGNE
59,350,LILLE,BY,A,19.0,,RUE,DE POLOGNE,PBHHNK,518398060,6599,SC,ADEF II,19 RUE DE POLOGNE
59,350,LILLE,BY,A,17.0,,RUE,DE POLOGNE,PBHHNK,518398060,6599,SC,ADEF II,17 RUE DE POLOGNE
59,350,LILLE,BY,A,15.0,,RUE,DE POLOGNE,PBHHNK,518398060,6599,SC,ADEF II,15 RUE DE POLOGNE
59,350,LILLE,BY,A,13.0,,RUE,DE POLOGNE,PBHHNK,518398060,6599,SC,ADEF II,13 RUE DE POLOGNE
59,350,LILLE,BY,A,11.0,,RUE,DE POLOGNE,PBHHNK,518398060,6599,SC,ADEF II,11 RUE DE POLOGNE
59,350,LILLE,BY,A,311.0,,RUE,PIERRE LEGRAND,PBKCFC,440683472,6540,SCI,MIKA,311 RUE PIERRE LEGRAND
59,350,LILLE,BY,A,9.0,B,RUE,DE POLOGNE,PBKCFC,440683472,6540,SCI,MIKA,9 RUE DE POLOGNE
59,350,LILLE,BY,A,5.0,,RUE,DE POLOGNE,PBJBHS,794127563,6540,SCI,SCI LHEROIQUE,5 RUE DE POLOGNE
59,350,LILLE,BY,B,3.0,,RUE,DE POLOGNE,PBJBHS,794127563,6540,SCI,SCI LHEROIQUE,3 RUE DE POLOGNE
59,350,LILLE,BY,A,9766.0,,RUE,DE POLOGNE,P9MBBC,444608442,5699,SA,ENEDIS,9766 RUE DE POLOGNE
59,350,LILLE,BY,A,9766.0,,RUE,DE POLOGNE,P998MW,444608442,5699,SA,ENEDIS,9766 RUE DE POLOGNE
59,350,LILLE,BY,A,56.0,,RUE,DE MADAGASCAR,PBH387,753943653,6540,SCI,IMMOZEN,56 RUE DE MADAGASCAR
59,350,LILLE,BY,C,62.0,,RUE,DE MADAGASCAR,PBKKB9,853055366,6540,SCI,SCI INVEST IMMO CLP,62 RUE DE MADAGASCAR
59,350,LILLE,BY,A,62.0,,RUE,DE MADAGASCAR,PBKKB9,853055366,6540,SCI,SCI INVEST IMMO CLP,62 RUE DE MADAGASCAR
59,350,LILLE,BY,B,62.0,,RUE,DE MADAGASCAR,PBKKB9,853055366,6540,SCI,SCI INVEST IMMO CLP,62 RUE DE MADAGASCAR
59,350,LILLE,BY,D,62.0,,RUE,DE MADAGASCAR,PBKKB9,853055366,6540,SCI,SCI INVEST IMMO CLP,62 RUE DE MADAGASCAR
59,350,LILLE,BY,E,62.0,,RUE,DE MADAGASCAR,PBKKB9,853055366,6540,SCI,SCI INVEST IMMO CLP,62 RUE DE MADAGASCAR
59,350,LILLE,BY,F,62.0,,RUE,DE MADAGASCAR,PBKKB9,853055366,6540,SCI,SCI INVEST IMMO CLP,62 RUE DE MADAGASCAR
59,350,LILLE,BY,A,64.0,,RUE,DE MADAGASCAR,PBHLHW,410011167,6540,SCI,SCI DES BAS JARDINS,64 RUE DE MADAGASCAR
59,350,LILLE,BY,A,66.0,,RUE,DE MADAGASCAR,PBCFJ4,437902349,6540,SCI,SNMM,66 RUE DE MADAGASCAR
59,350,LILLE,BY,A,82.0,,RUE,DE MADAGASCAR,PBCMNB,480889138,6540,SCI,LEBIEN,82 RUE DE MADAGASCAR
59,350,LILLE,BY,A,47.0,,RUE,DU BOIS D ANNAPPES,PBJX4P,822082871,6599,SC,MALUMA,47 RUE DU BOIS D ANNAPPES
59,350,LILLE,BY,A,45.0,,RUE,DU BOIS D ANNAPPES,PBKBC7,838761559,5499,SARL,DEDENE,45 RUE DU BOIS D ANNAPPES
59,350,LILLE,BY,A,9877.0,,RUE,PIERRE LEGRAND,P9MBBC,444608442,5699,SA,ENEDIS,9877 RUE PIERRE LEGRAND
59,350,LILLE,BY,A,9877.0,,RUE,PIERRE LEGRAND,P998MW,444608442,5699,SA,ENEDIS,9877 RUE PIERRE LEGRAND
59,350,LILLE,BY,A,333.0,,RUE,PIERRE LEGRAND,PBHV4K,537946824,5599,SA,COFINIMUR I,333 RUE PIERRE LEGRAND
59,350,LILLE,BY,B,333.0,,RUE,PIERRE LEGRAND,PBHNQ3,525277109,6540,SCI,SCI LAURIVIER,333 RUE PIERRE LEGRAND
59,350,LILLE,BY,B,333.0,,RUE,PIERRE LEGRAND,PBKFPL,409119310,5499,SARL,LES AMANDINES,333 RUE PIERRE LEGRAND
59,350,LILLE,BY,B,333.0,,RUE,PIERRE LEGRAND,PBBZQ8,U20987531,6540,SCI,SCI RESIDENCE GINKGO,333 RUE PIERRE LEGRAND
59,350,LILLE,BY,C,333.0,,RUE,PIERRE LEGRAND,PBHV4K,537946824,5599,SA,COFINIMUR I,333 RUE PIERRE LEGRAND
59,350,LILLE,BY,A,331.0,,RUE,PIERRE LEGRAND,PBBZM2,U16377083,9220,ASS,ASSOCIATION LA SOLIDARITE DE FIVES LILLE,331 RUE PIERRE LEGRAND
59,350,LILLE,BY,A,329.0,B,RUE,PIERRE LEGRAND,PBBVBZ,U21012146,9900,,ASS CULTURELLE DE L EGLISE DE FIVES FOYER DU PEUPLE,329 RUE PIERRE LEGRAND
59,350,LILLE,BY,A,29.0,,RUE,DU BOIS D ANNAPPES,PBC6MK,495306433,6540,SCI,SAFI,29 RUE DU BOIS D ANNAPPES
59,350,LILLE,BY,A,90.0,,RUE,DE PHILADELPHIE,PBJ4RJ,831282660,6540,SCI,DELPHIE,90 RUE DE PHILADELPHIE
59,350,LILLE,BY,A,80.0,,RUE,COUSTOU,PBG9X8,507990075,6540,SCI,EMILIE,80 RUE COUSTOU
59,350,LILLE,BZ,A,239.0,,RUE,PIERRE LEGRAND,PBJ22L,830440582,6540,SCI,SCI ALTIVI,239 RUE PIERRE LEGRAND
59,350,LILLE,BZ,A,4.0,,RUE,RUBENS,PBCMHB,481214955,6540,SCI,RUBENS 4,4 RUE RUBENS
59,350,LILLE,BZ,A,20.0,,RUE,RUBENS,PBCVVK,413782509,4140,EPIC,LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI,20 RUE RUBENS
59,350,LILLE,BZ,A,22.0,,RUE,RUBENS,PBH842,475680815,5699,SA,VILOGIA SOCIETE ANONYME DHLM,22 RUE RUBENS
59,350,LILLE,BZ,A,28.0,,RUE,DE PHILADELPHIE,PBHM7D,524369790,6540,SCI,HILAL,28 RUE DE PHILADELPHIE
59,350,LILLE,BZ,A,243.0,,RUE,PIERRE LEGRAND,PBJSPM,821076668,6540,SCI,SCI CAPLEBE,243 RUE PIERRE LEGRAND
59,350,LILLE,BZ,A,5.0,,RUE,BOHIN,PBH842,475680815,5699,SA,VILOGIA SOCIETE ANONYME DHLM,5 RUE BOHIN
59,350,LILLE,BZ,A,253.0,,RUE,PIERRE LEGRAND,PBB4RN,379949779,6540,SCI,253 RUE PIERRE LEGRAND,253 RUE PIERRE LEGRAND
59,350,LILLE,BZ,A,4.0,,RUE,BOHIN,PBHH5D,515172526,6540,SCI,JAMIFLORE,4 RUE BOHIN
59,350,LILLE,BZ,A,261.0,,RUE,PIERRE LEGRAND,PBCMJ5,333832590,6540,SCI,BOUIS,261 RUE PIERRE LEGRAND
59,350,LILLE,BZ,C,261.0,,RUE,PIERRE LEGRAND,PBCQ62,498261098,6540,SCI,DAHMAJ IMMO,261 RUE PIERRE LEGRAND
59,350,LILLE,BZ,A,8.0,,RUE,BOHIN,PBCS3W,215903501,7210,COM,COMMUNE DE LILLE,8 RUE BOHIN
59,350,LILLE,BZ,A,10.0,,RUE,BOHIN,PBCS3W,215903501,7210,COM,COMMUNE DE LILLE,10 RUE BOHIN
59,350,LILLE,BZ,A,16.0,,RUE,BOHIN,PBCS3W,215903501,7210,COM,COMMUNE DE LILLE,16 RUE BOHIN
59,350,LILLE,BZ,A,14.0,,RUE,BOHIN,PBCS3W,215903501,7210,COM,COMMUNE DE LILLE,14 RUE BOHIN
59,350,LILLE,BZ,B,18.0,,RUE,BOHIN,PBCS3W,215903501,7210,COM,COMMUNE DE LILLE,18 RUE BOHIN
59,350,LILLE,BZ,A,38.0,,RUE,DE PHILADELPHIE,PBHQ2H,529256984,6540,SCI,SCI DU CHAUFFOUR,38 RUE DE PHILADELPHIE
59,350,LILLE,BZ,A,48.0,,RUE,DE PHILADELPHIE,PBCS3W,215903501,7210,COM,COMMUNE DE LILLE,48 RUE DE PHILADELPHIE
59,350,LILLE,BZ,A,9804.0,,RUE,DE LA MARBRERIE,P9MBBC,444608442,5699,SA,ENEDIS,9804 RUE DE LA MARBRERIE
59,350,LILLE,BZ,A,9804.0,,RUE,DE LA MARBRERIE,P998MW,444608442,5699,SA,ENEDIS,9804 RUE DE LA MARBRERIE
59,350,LILLE,BZ,A,43.0,,RUE,DE LA MARBRERIE,PBH6JK,319870929,9220,ASS,SOLIHA-SOLIDAIRES POUR L HABITAT-METROPOLE NORD,43 RUE DE LA MARBRERIE
59,350,LILLE,BZ,A,31.0,,RUE,DE LA MARBRERIE,PBH6JK,319870929,9220,ASS,SOLIHA-SOLIDAIRES POUR L HABITAT-METROPOLE NORD,31 RUE DE LA MARBRERIE
59,350,LILLE,BZ,A,15.0,,RUE,DE LA MARBRERIE,PBBB8N,045550258,5599,SA,SIA HABITAT,15 RUE DE LA MARBRERIE
59,350,LILLE,BZ,A,273.0,,RUE,PIERRE LEGRAND,PBHXCX,538861626,6540,SCI,273 P L,273 RUE PIERRE LEGRAND
59,350,LILLE,BZ,A,275.0,,RUE,PIERRE LEGRAND,PBKBC4,828218933,6540,SCI,SCI FLAVIRO ET ASSOCIES,275 RUE PIERRE LEGRAND
59,350,LILLE,BZ,B,275.0,,RUE,PIERRE LEGRAND,PBKBC4,828218933,6540,SCI,SCI FLAVIRO ET ASSOCIES,275 RUE PIERRE LEGRAND
59,350,LILLE,BZ,A,37.0,,CITE,LEFEBVRE 2 RUE MARBRERIE,PBH99P,404745606,5660,SA,SOLIHA BATISSEURS DE LOGEMENTS DINSERTION HAUTS DE FRANCE,37 CITE LEFEBVRE 2 RUE MARBRERIE
59,350,LILLE,BZ,A,22.0,,RUE,DE LA MARBRERIE,PBH6JK,319870929,9220,ASS,SOLIHA-SOLIDAIRES POUR L HABITAT-METROPOLE NORD,22 RUE DE LA MARBRERIE
59,350,LILLE,BZ,A,17.0,,CITE,LEFEBVRE 2 RUE MARBRERIE,PBBZ5T,886980440,5546,SA,LOGIS METROPOLE,17 CITE LEFEBVRE 2 RUE MARBRERIE
59,350,LILLE,BZ,A,18.0,,RUE,DE LA MARBRERIE,PBKH3P,523033595,5599,SA,LA FABRIQUE DES QUARTIERS METROPOLE EUROPENNE DE LILLE SPLA,18 RUE DE LA MARBRERIE
59,350,LILLE,BZ,A,16.0,,RUE,DE LA MARBRERIE,PBBZ5T,886980440,5546,SA,LOGIS METROPOLE,16 RUE DE LA MARBRERIE
59,350,LILLE,BZ,A,15.0,,CITE,LEFEBVRE 2 RUE MARBRERIE,PBBZ5T,886980440,5546,SA,LOGIS METROPOLE,15 CITE LEFEBVRE 2 RUE MARBRERIE
59,350,LILLE,BZ,A,166.0,,RUE,DE LA MARBRERIE,P998MW,444608442,5699,SA,ENEDIS,166 RUE DE LA MARBRERIE
59,350,LILLE,BZ,PK,166.0,,RUE,DE LA MARBRERIE,PBH99M,798671194,6540,SCI,LV,166 RUE DE LA MARBRERIE
59,350,LILLE,BZ,PK,166.0,,RUE,DE LA MARBRERIE,P9996G,775630015,5546,SA,3F NORD-ARTOIS SOCIETE ANONYME DHABITATIONS A LOYER MODERE,166 RUE DE LA MARBRERIE
59,350,LILLE,BZ,A,279.0,,RUE,PIERRE LEGRAND,PBCRPN,500041678,6599,SC,SCI 279 RPL,279 RUE PIERRE LEGRAND
59,350,LILLE,BZ,A,281.0,,RUE,PIERRE LEGRAND,PBJQ8K,482691995,6540,SCI,STANDING LOCATION,281 RUE PIERRE LEGRAND
59,350,LILLE,BZ,A,9.0,,RUE,COUSTOU,PBJ3VS,829456391,6540,SCI,SCI MARBRERIE JLNA,9 RUE COUSTOU
59,350,LILLE,BZ,A,287.0,,RUE,PIERRE LEGRAND,PBCM6Q,483984506,6540,SCI,SCI ZHU,287 RUE PIERRE LEGRAND
59,350,LILLE,BZ,A,2.0,B,RUE,DE LA MARBRERIE,PBFGMQ,783713498,9230,ASS,ASSOCIATION DIOCESAINE LILLE,2 RUE DE LA MARBRERIE
59,350,LILLE,BZ,A,55.0,,RUE,DE LA MARBRERIE,PBCS3W,215903501,7210,COM,COMMUNE DE LILLE,55 RUE DE LA MARBRERIE
59,350,LILLE,BZ,A,281.0,B,RUE,PIERRE LEGRAND,PBBZMS,334041795,6540,SCI,DE LA MARBRERIE,281 RUE PIERRE LEGRAND
59,350,LILLE,BZ,A,4.0,B,RUE,RUBENS,PBHHGD,517911608,6540,SCI,SCI 232 PIERRE LEGRAND,4 RUE RUBENS
59,350,LILLE,BZ,A,69.0,,RUE,COUSTOU,PBCDC6,U21563602,9220,ASS,ASS ZEN DE LILLE,69 RUE COUSTOU
59,350,LILLE,BZ,A,245.0,,RUE,PIERRE LEGRAND,PBFZHT,783691686,6596,CCAM,CAISSE REG CREDIT AGRICOLE MUTUEL NORD,245 RUE PIERRE LEGRAND
59,350,LILLE,BZ,A,247.0,,RUE,PIERRE LEGRAND,PBFZHT,783691686,6596,CCAM,CAISSE REG CREDIT AGRICOLE MUTUEL NORD,247 RUE PIERRE LEGRAND
59,350,LILLE,BZ,C,2.0,,RUE,DE LA MARBRERIE,PBHJPX,413087560,9220,ASS,ASS FONCIERE DE LILLE ET BANLIEUE,2 RUE DE LA MARBRERIE
59,350,LILLE,BZ,A,61.0,,RUE,COUSTOU,PBH842,475680815,5699,SA,VILOGIA SOCIETE ANONYME DHLM,61 RUE COUSTOU
59,350,LILLE,BZ,B,61.0,,RUE,COUSTOU,PBH842,475680815,5699,SA,VILOGIA SOCIETE ANONYME DHLM,61 RUE COUSTOU
59,350,LILLE,BZ,A,72.0,,RUE,DE PHILADELPHIE,PBCN8D,489919548,6540,SCI,PHILADELPHIE,72 RUE DE PHILADELPHIE
59,350,LILLE,BZ,B,72.0,,RUE,DE PHILADELPHIE,PBCN8D,489919548,6540,SCI,PHILADELPHIE,72 RUE DE PHILADELPHIE
59,350,LILLE,BZ,C,72.0,,RUE,DE PHILADELPHIE,PBCN8D,489919548,6540,SCI,PHILADELPHIE,72 RUE DE PHILADELPHIE
59,350,LILLE,BZ,A,65.0,,RUE,COUSTOU,PBCSCD,502797061,6540,SCI,NADILOROSE,65 RUE COUSTOU
59,350,LILLE,BZ,A,65.0,T,RUE,COUSTOU,PBCSCF,502177629,6540,SCI,DIACAR,65 RUE COUSTOU
59,350,LILLE,CD,A,91.0,,RUE,DE LANNOY,PBCS3W,215903501,7210,COM,COMMUNE DE LILLE,91 RUE DE LANNOY
59,350,LILLE,CD,B,91.0,,RUE,DE LANNOY,P9MBBC,444608442,5699,SA,ENEDIS,91 RUE DE LANNOY
59,350,LILLE,CD,B,91.0,,RUE,DE LANNOY,P998MW,444608442,5699,SA,ENEDIS,91 RUE DE LANNOY
59,350,LILLE,CD,A,58.0,,RUE,DE LANNOY,PBJ3VW,828243444,6540,SCI,SCI BRO,58 RUE DE LANNOY
59,350,LILLE,CD,A,66.0,,RUE,DE LANNOY,PBHZ8C,529287021,6540,SCI,PHAMAR,66 RUE DE LANNOY
59,350,LILLE,CD,F,138.0,,RUE,DE L ESPERANCE,PBH6CL,306854779,5710,SAS,PIERRES ET TERRITOIRES DE FRANCE NORD-PROMOTION IMMOBILIERE,138 RUE DE L ESPERANCE
